gene_oid,Locus Tag,Gene Product Name,Genome ID,Genome Name,Gene Symbol,GenBank Accession,Chromosome,Start Coord,End Coord,Strand,DNA Sequence Length (bp),Amino Acid Sequence Length (aa),Locus Type,Is Pseudogene,Is Obsolete,Is Partial Gene,Add Date,Is Public,Transmembrane Helices,Signal Peptides,Scaffold ID,Scaffold External Accession,Scaffold Name,Scaffold Length (bp),Scaffold GC %,Scaffold Read Depth,COG,Pfam,Tigrfam,Enzyme,KO,IMG Term,Alt. Contact Email,Alt. Contact Name,Alt2. Contact Emails (GOLD),Alt2. Contact Names (GOLD),Altitude In Meters,Biotic Relationships,Cell Arrangement,Cell Shape,Chlorophyll concentration,Clade,Contact Email,Contact Name,Culture Type,Cultured,Depth In Meters,Diseases,Ecosystem,Ecosystem Category,Ecosystem Subtype,Ecosystem Type,Ecotype,Energy Source,Funding Program,Funding Year,Geographic Location,GOLD Sequencing Depth,GOLD Sequencing Quality,GOLD Sequencing Strategy,GPTS Proposal ID,Gram Staining,Habitat,HMP ID,Host Gender,Host Name,Is Published,Isolation,Isolation Country,ITS Proposal ID,ITS SP ID,Latitude,Longhurst Code,Longhurst Description,Longitude,Medical Record Number,Metabolism,Motility,NCBI Bioproject Accession,NCBI Biosample Accession,Nitrate Concentration,Oxygen concentration,Oxygen Requirement,pH,Phenotype,PMO Project ID,Pressure,Project / Study Name,Proportal Isolation,Proportal Ocean,Proportal Station,Proportal WOA Dissolved Oxygen,Proportal WOA Nitrate,Proportal WOA Phosphate,Proportal WOA Salinity,Proportal WOA Silicate,Proportal WOA Temperature,Pubmed ID,Relevance,Salinity,Salinity Concentration,Sample Body Site,Sample Body Subsite,Sample Collection Date ,Sample Collection Temperature,Seq Status,Sequencing Method,Specific Ecosystem,Sporulation,Temperature Range,Type Strain,Uncultured Type,Visits,is_ca,is_dab1
637367455,SE2332,hypothetical protein,637000281,Staphylococcus epidermidis ATCC 12228,,NP_765887,,2413636,2416203,-,2568,855,CDS,No,No,,10/2/06,Yes,,,637000189,NC_004461,Staphylococcus epidermidis ATCC 12228: NC_004461,2499279.0,0.32,,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,ymwen@shmu.edu.cn; nckyrpides@lbl.gov,Wen Y-M; Nikos Kyrpides,_,Free living,"Clusters, Singles",Coccus-shaped,_,_,ymwen@shmu.edu.cn,Wen Y-M,Isolate,Yes,_,_,Host-associated,Human,Unclassified,Unclassified,_,_,_,_,_,11.5x,Level 6: Finished,Whole Genome Sequencing,_,Gram+,Host,_,_,Homo sapiens,Yes,man with bronchomycosis,_,_,_,_,_,_,_,_,_,Nonmotile,PRJNA279,SAMN02603126,_,_,Facultative,_,"Non-Biofilm forming, Non-Pathogen",_,_,Staphylococcus epidermidis ATCC 12228,_,_,_,_,_,_,_,_,_,12950922,Medical,_,_,_,_,_,_,Complete,_,Unclassified,Nonsporulating,Mesophile,No,_,_,False,True
2512918850,Theru_1288,hypothetical protein,2512875013,Thermocrinis ruber DSM 23557,,,,1185102,1188098,+,2997,998,CDS,No,No,,4/19/12,Yes,,,2512875759,Theru_Contig644.1,Thermocrinis ruber DSM 12173 : Theru_Contig644.1,1521037.0,0.45,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,jonathan.eisen@gmail.com,Jonathan Eisen,_,Free living,"Clusters, Filaments, Singles",Rod-shaped,_,_,jonathan.eisen@gmail.com,Jonathan Eisen,Isolate,Yes,_,_,Environmental,Aquatic,Unclassified,Thermal springs,_,Chemolithoautotroph,GEBA,2007,"Octopus Spring in Yellowstone National Park, Wyoming",_,Level 6: Finished,Whole Genome Sequencing,97601,Gram-,"Aquatic, Hot spring",_,_,_,No,"pink filamentous streamers occurring in the upper outflow channel of Octopus Spring in Yellowstone National Park, Wyoming",USA,867,_,44.543652,_,_,-110.79792,_,_,Motile,PRJNA75073,SAMN02769647,_,_,Anaerobe,_,Pink-colored,97955,_,Thermocrinis ruber DSM 23557,_,_,_,_,_,_,_,_,_,_,"GEBA, Tree of Life",_,_,_,_,_,80 C,Complete,_,Unclassified,_,Hyperthermophile,Yes,_,_,False,True
2662449666,Ga0109876_111644,hypothetical protein,2660238453,Staphylococcus aureus aureus MW2 GCA_001019125.1,,,,1674083,1676788,-,2706,901,CDS,No,No,,4/4/16,Yes,,,2660309197,Ga0109876_11,Staphylococcus aureus aureus MW2 : Ga0109876_11,2820632.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,Free living,"Clusters, Singles",Coccus-shaped,_,_,_,_,Isolate,Yes,_,"Staphylococcal scarlet fever, Toxic-shock syndrome",Host-associated,Human,Unclassified,Unclassified,_,Heterotroph,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,Host,_,_,Homo sapiens,No,Sour cassava in Nigeria,Nigeria,_,_,_,_,_,_,_,_,Nonmotile,PRJNA231221,SAMN03255482,_,_,Facultative,_,Pathogen,_,_,Staphylococcus aureus aureus MW2,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,"PacBio RS, Illumina",_,Nonsporulating,Mesophile,Unknown,_,_,False,True
649909116,Isop_0797,hypothetical protein,649633058,"Isosphaera pallida IS1B, ATCC 43644",,YP_004177937,,1118803,1121241,-,2439,812,CDS,No,No,,3/26/11,Yes,,,649633138,NC_014962,Isosphaera pallida ATCC 43644 chromosome: NC_014962,5472964.0,0.62,,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,jonathan.eisen@gmail.com,Jonathan Eisen,_,Free living,_,Coccus-shaped,_,_,jonathan.eisen@gmail.com,Jonathan Eisen,Isolate,Yes,_,_,Environmental,Aquatic,Unclassified,Thermal springs,_,_,GEBA,2007,Kah-nee-tah Hot Spring in Oregon,"109.5x Illumina, 31.2x pyrosequence",Level 6: Finished,Whole Genome Sequencing,97601,Gram-,"Aquatic, Hot spring",_,_,_,Yes,algal mat from Kah-nee-tah Hot Spring in Oregon,USA,867,_,44.86123,_,_,-121.201442,_,_,Motile,PRJNA32825,SAMN00138929,_,_,Obligate aerobe,_,_,202837,_,"Isosphaera pallida IS1B, ATCC 43644",_,_,_,_,_,_,_,_,_,21475588,"GEBA, Tree of Life",_,_,_,_,_,_,Complete,"Sanger, 454 GS FLX Titanium, Illumina GAIIx",Unclassified,Nonsporulating,Mesophile,Yes,_,_,False,True
2812976621,Ga0264110_122425,hypothetical protein,2811995054,Staphylococcus pasteuri JS7,,,,2369204,2371780,-,2577,858,CDS,No,No,,12/5/18,Yes,,,2812066172,Ga0264110_12,Staphylococcus pasteuri JS7 : Ga0264110_12,2477787.0,0.32,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,South Korea,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,Korean fermented food,South Korea,_,_,_,_,_,_,_,_,_,PRJNA344823,SAMN05831569,_,_,_,_,_,_,_,Staphylococcus pasteuri JS7,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,Complete,PacBio RS,_,_,_,_,_,_,False,True
2641369058,Ga0098214_114543,hypothetical protein,2639762945,Nitrospira moscoviensis NSP M-1,,,,4579783,4583022,+,3240,1079,CDS,No,No,,11/7/15,Yes,,,2639812211,Ga0098214_11,Nitrospira moscoviensis NSP M-1 : Ga0098214_11,4589485.0,0.62,1.0,,pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,_,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA283178,SAMN03702441,_,_,_,_,_,_,_,Nitrospira moscoviensis NSP M-1,_,_,_,_,_,_,_,_,_,_,Environmental,_,_,_,_,_,_,Complete,Illumina,_,_,_,Yes,_,_,False,True
2826357072,Ga0199160_2327,hypothetical protein,2826354749,Staphylococcus lugdunensis VISLISI_25,,,,2350010,2352580,-,2571,856,CDS,No,No,,5/29/19,Yes,,,2826354749,Ga0199160_01,Ga0199160_01 : Staphylococcus lugdunensis VISLISI_25,2491642.0,0.34,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,Host-associated,Human,_,_,_,_,_,_,France: strasbourg,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,Homo sapiens,No,Prosthesis sonication,France,_,_,48.35,_,_,7.44,_,_,_,PRJNA382360,SAMN06704779,_,_,_,_,_,_,_,Staphylococcus lugdunensis VISLISI_25,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,Illumina HiSeq,_,_,_,_,_,_,False,True
2655161998,Ga0081768_11560,hypothetical protein,2654587636,Geobacillus sp. LC300,,,,515680,518304,+,2625,874,CDS,No,No,,3/14/16,Yes,,,2654596786,Ga0081768_11,Geobacillus sp. LC300 : Ga0081768_11,3494216.0,0.52,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA254417,SAMN02903857,_,_,_,_,_,_,_,Geobacillus sp. LC300,_,_,_,_,_,_,_,_,_,_,Environmental,_,_,_,_,_,_,Complete,PacBio RS,_,_,_,_,_,_,False,True
2722906248,Ga0175328_112525,hypothetical protein,2721755528,Staphylococcus succinus 14BME20,,,,2537582,2540188,-,2607,868,CDS,No,No,,3/23/17,Yes,,,2721800977,Ga0175328_11,Staphylococcus succinus 14BME20 : Ga0175328_11,2745675.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,Engineered,Food production,_,Fermented vegetables,_,_,_,_,South Korea: Kyonggi,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,Yes,fermented soybeans,South Korea,_,_,_,_,_,_,_,_,_,PRJNA350340,SAMN05938307,_,_,_,_,_,_,_,Staphylococcus succinus 14BME20,_,_,_,_,_,_,_,_,_,28254985,Agricultural,_,_,_,_,_,_,Complete,PacBio RS,_,_,_,_,_,_,False,True
2825686585,Ga0199201_961,hypothetical protein,2825685625,Staphylococcus cohnii SNUDS-2,,,,810550,813156,-,2607,868,CDS,No,No,,5/29/19,Yes,,,2825685625,Ga0199201_01,Ga0199201_01 : Staphylococcus cohnii SNUDS-2,2585879.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,Host-associated,Birds,_,_,_,_,_,_,South Korea: chungnam province,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,duck with tremor,South Korea,_,_,36.83,_,_,126.98,_,_,_,PRJNA369449,SAMN06286343,_,_,_,_,_,_,_,Staphylococcus cohnii SNUDS-2,_,_,_,_,_,_,_,_,_,_,Agricultural,_,_,_,_,_,_,Complete,PacBio RS,_,_,_,_,_,_,False,True
2686913959,Ga0125084_11425,hypothetical protein,2684623132,Staphylococcus aureus RIVM1295,,,,462192,464897,+,2706,901,CDS,No,No,,7/12/16,Yes,,,2684693217,Ga0125084_11,Staphylococcus aureus RIVM1295 : Ga0125084_11,2777077.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA305475,SAMN04325935,_,_,_,_,_,_,_,Staphylococcus aureus RIVM1295,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,"454, Illumina",_,_,_,_,_,_,False,True
2505958603,hydr_0001.00005320,hypothetical protein,2505679071,Hydrogenobaculum sp. SHO,,,,469258,472143,+,2886,961,CDS,No,No,,5/21/11,Yes,,,2505686265,hydr_Contig345,Hydrogenobaculum sp. SHO (Final Finished Sequence) : hydr_Contig345,1552607.0,0.35,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,Ioanna.Pagani@thermofisher.com,Ioanna Pagani,timmcder@montana.edu,Timothy McDermott,_,Free living,_,Rod-shaped,_,_,timmcder@montana.edu,Timothy McDermott,Isolate,Yes,_,_,Engineered,Unclassified,_,_,_,_,DD,2007,_,30x,Level 6: Finished,Whole Genome Sequencing,50015,Gram-,Fresh water,_,_,_,Yes,_,_,_,_,_,_,_,_,_,_,Motile,PRJNA53951,SAMN02769645,_,_,Aerobe,_,_,16086,_,Hydrogenobaculum sp. SHO,_,_,_,_,_,_,_,_,_,23435891,Biotechnological,_,_,_,_,_,_,Complete,"454, Illumina",_,Nonsporulating,Thermophile,Unknown,_,_,False,True
2555728057,SA40_0391,hypothetical protein,2554235359,Staphylococcus aureus aureus SA40,,,,443003,445708,+,2706,901,CDS,No,No,,1/1/14,Yes,,,2554308897,CP003604,Staphylococcus aureus aureus SA40 : CP003604,2728308.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,Yes,_,_,_,_,_,_,_,_,_,_,_,PRJNA167373,SAMN02603110,_,_,_,_,_,_,_,Staphylococcus aureus aureus SA40,_,_,_,_,_,_,_,_,_,24039691,_,_,_,_,_,_,_,Complete,_,_,_,_,Unknown,_,_,False,True
2668500264,Ga0111814_12379,hypothetical protein,2667527535,Staphylococcus aureus NCTC8532,,,,424763,427468,+,2706,901,CDS,No,No,,5/7/16,Yes,,,2667541988,Ga0111814_12,Staphylococcus aureus NCTC8532 : Ga0111814_12,2709282.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJEB6403,SAMEA2479567,_,_,_,_,_,_,_,Staphylococcus aureus NCTC8532,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,Complete,_,_,_,_,Yes,_,_,False,True
640778554,SaurJH1_0488,hypothetical protein,640753052,Staphylococcus aureus aureus JH1,,YP_001315633,,507755,510460,+,2706,901,CDS,No,No,,10/9/07,Yes,,,640753011,NC_009632,Staphylococcus aureus subsp. aureus JH1: NC_009632,2906507.0,0.33,,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,nckyrpides@lbl.gov; tomasz@rockefeller.edu,"Nikos Kyrpides; Tomasz, Alexander",_,Free living,"Clusters, Pairs",Coccus-shaped,_,_,tomasz@rockefeller.edu,"Tomasz, Alexander",Isolate,Yes,_,"Staphylococcal scarlet fever, Toxic-shock syndrome",Host-associated,Human,_,_,_,Heterotroph,CSP,2005,_,8.5x,Level 6: Finished,Whole Genome Sequencing,3257,Gram+,Host,_,_,Homo sapiens,Yes,_,_,_,_,_,_,_,_,_,_,Nonmotile,PRJNA15758,SAMN02598344,_,_,Facultative,_,Pathogen,16430,_,Staphylococcus aureus aureus JH1,_,_,_,_,_,_,_,_,_,17517606,"Animal Pathogen, Cattle Pathogen, Human Pathogen, Medical, Poultry Pathogen",_,_,_,_,_,_,Complete,Sanger,_,Nonsporulating,Mesophile,Unknown,_,_,False,True
2722825735,Ga0175058_11436,hypothetical protein,2721755511,Staphylococcus aureus ATCC BAA1680 25b,,,,479176,481881,+,2706,901,CDS,No,No,,3/23/17,Yes,,,2721800945,Ga0175058_11,Staphylococcus aureus ATCC BAA1680 25b : Ga0175058_11,2872781.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA268517,SAMN03251895,_,_,_,_,_,_,_,Staphylococcus aureus ATCC BAA1680 25b,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,Illumina,_,_,_,_,_,_,False,True
2562492648,CA347_447,hypothetical protein,2561511208,Staphylococcus aureus CC45,,,,482619,485318,+,2700,899,CDS,No,No,,3/23/14,Yes,,,2561541701,CP006044,Staphylococcus aureus CC45 : CP006044,2850503.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,mtg@ssi.dk,Marc Stegger,_,_,_,_,_,_,mtg@ssi.dk,Marc Stegger,Isolate,Yes,_,_,Host-associated,Human,_,_,_,Heterotroph,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,Homo sapiens,Yes,_,_,_,_,_,_,_,_,_,_,_,PRJNA197422,_,_,_,_,_,_,_,_,Staphylococcus aureus CC45,_,_,_,_,_,_,_,_,_,23887918,Medical,_,_,_,_,_,_,Complete,"Illumina, PacBio RS",_,_,_,Unknown,_,_,False,True
651042311,Atc_1040,hypothetical protein,650716003,Acidithiobacillus caldus SM-1,,YP_004748389,,1035401,1037773,+,2373,790,CDS,No,No,,8/22/11,Yes,,,650716180,NC_015850,Acidithiobacillus caldus SM-1 chromosome: NC_015850,2932225.0,0.61,,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,Ioanna.Pagani@thermofisher.com,Ioanna Pagani,ipagani@lbl.gov,Ionna Pagani,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram-,_,_,_,_,Yes,_,_,_,_,_,_,_,_,_,Sulfur oxidizer,_,PRJNA63223,_,_,_,_,_,Acidophile,_,_,Acidithiobacillus caldus SM-1,_,_,_,_,_,_,_,_,_,21703548,Biotechnological,_,_,_,_,_,_,Complete,_,_,_,Thermophile,Unknown,_,_,False,True
646830606,GC56T3_3027,Protein of unknown function DUF2309,646564535,Geobacillus sp. C56-T3,GK0443,YP_003672541,,3173876,3176488,-,2613,870,CDS,No,No,,6/24/10,Yes,,,646564652,NC_014206,Geobacillus sp. C56-T3 chromosome: NC_014206,3650813.0,0.52,,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,dmead@lucigen.com,David Mead,_,Free living,_,Rod-shaped,_,_,dmead@lucigen.com,David Mead,Isolate,Yes,_,_,Environmental,Aquatic,Unclassified,Thermal springs,_,Chemoorganotroph,GLBRC,2008,"Sandy's Spring West, Gerlach, Nevada, USA",_,Level 6: Finished,Whole Genome Sequencing,201815,Gram+,Hot spring,_,_,_,No,"Sandy's Spring West, NV (hot spring)",USA,_,_,40.651893,_,_,-119.376659,_,_,Motile,PRJNA41701,SAMN02598534,_,_,Facultative,_,_,400614,_,Geobacillus sp. C56-T3,_,_,_,_,_,_,_,_,_,_,"Bioenergy, Biotechnological, Comparative analysis",_,_,_,_,_,_,Complete,454 GS FLX,Unclassified,Sporulating,Mesophile,No,_,_,False,True
2826357245,Ga0199171_31,hypothetical protein,2826357215,Staphylococcus lugdunensis VISLISI_37,,,,34449,37019,-,2571,856,CDS,No,No,,5/29/19,Yes,,,2826357215,Ga0199171_01,Ga0199171_01 : Staphylococcus lugdunensis VISLISI_37,2579522.0,0.34,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,Host-associated,Human,Blood,Circulatory system,_,_,_,_,France: strasbourg,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,Homo sapiens,No,blood culture,France,_,_,48.35,_,_,7.44,_,_,_,PRJNA382327,SAMN06703936,_,_,_,_,_,_,_,Staphylococcus lugdunensis VISLISI_37,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,Illumina HiSeq,_,_,_,_,_,_,False,True
2640744698,Ga0098784_11720,hypothetical protein,2639762795,Staphylococcus aureus BA01611,,,,17120,19825,+,2706,901,CDS,No,No,,11/7/15,Yes,,,2639794405,Ga0098784_117,Staphylococcus aureus BA01611 : Ga0098784_117,50833.0,0.34,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA293604,SAMN04008874,_,_,_,_,_,_,_,Staphylococcus aureus BA01611,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,Complete,Illumina HiSeq,_,_,_,_,_,_,False,True
646372793,GYMC61_1325,Protein of unknown function DUF2309,646311930,Geobacillus sp. Y412MC61,GK0443,YP_003252453,,1348005,1350617,+,2613,870,CDS,No,No,,2/26/10,Yes,,,646311936,NC_013411,Geobacillus sp. Y412MC61: NC_013411,3622844.0,0.52,,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,dmead@lucigen.com,David Mead,_,Free living,_,Rod-shaped,_,_,dmead@lucigen.com,David Mead,Isolate,Yes,_,_,Environmental,Aquatic,Unclassified,Thermal springs,_,Chemoorganotroph,DOEM,2005,Obsidian Hot Spring in Yellowstone National Park,_,Level 6: Finished,Whole Genome Sequencing,52400,Gram+,"Aquatic, Hot spring",_,_,_,No,Obsidian Hot Spring in Yellowstone National Park,USA,_,_,44.376262,_,_,-110.690383,_,_,Motile,PRJNA30537,SAMN00017500,_,_,Facultative,_,_,97009,_,Geobacillus sp. Y412MC61,_,_,_,_,_,_,_,_,_,_,"Biotechnological, Comparative analysis",_,_,_,_,_,_,Complete,_,Unclassified,Sporulating,Thermophile,Unknown,_,_,False,True
2566200687,CH52_03580,hypothetical protein,2565956571,Staphylococcus aureus 502A,,,,695912,698617,-,2706,901,CDS,No,No,,4/28/14,Yes,,,2565970355,CP007454,Staphylococcus aureus 502A : CP007454,2764699.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA240093,_,_,_,_,_,_,_,_,Staphylococcus aureus 502A,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,_,_,_,_,Unknown,_,_,False,True
645026869,Aaci_0752,Protein of unknown function DUF2309,644736325,"Alicyclobacillus acidocaldarius acidocaldarius 104-IA, DSM 446",,YP_003184185,,807283,809829,+,2547,848,CDS,No,No,,10/13/09,Yes,,,644736462,NC_013205,Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446: NC_013205,3018755.0,0.62,,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,jonathan.eisen@gmail.com,Jonathan Eisen,_,Free living,Chains,Rod-shaped,_,_,jonathan.eisen@gmail.com,Jonathan Eisen,Isolate,Yes,_,_,Environmental,Aquatic,Unclassified,Thermal springs,_,Chemoorganotroph,GEBA,2007,"Nymph Creek, Yellowstone National Park, USA",34.4x,Level 6: Finished,Whole Genome Sequencing,97601,Gram+,"Aquatic, Hot spring",_,_,_,Yes,"Yellowstone National Park, acid hot spring",USA,867,_,44.376,_,_,-110.69,_,_,_,PRJNA29405,SAMN00001901,_,_,Aerobe,4-Mar,Thermoacidophile,98019,_,"Alicyclobacillus acidocaldarius acidocaldarius 104-IA, DSM 446",_,_,_,_,_,_,_,_,_,21304673,"GEBA, Tree of Life",_,_,_,_,_,60 C,Complete,"Sanger, 454 GS FLX",Unclassified,Sporulating,Thermophile,Yes,_,_,False,True
